ダウンロードした時刻：2023/07/20 12:12:46

,東京,東京,東京,東京,東京,東京,東京,東京,東京
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,,,,
,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
1933/7/28,25.3,8,1,29.3,8,1,22.0,8,1
1933/7/29,28.1,8,1,33.8,8,1,23.9,8,1
1933/7/30,27.0,8,1,31.0,8,1,24.4,8,1
1933/7/31,26.5,8,1,32.1,8,1,22.7,8,1
1933/8/1,26.3,8,1,31.4,8,1,22.8,8,1
1933/8/2,25.5,8,1,28.3,8,1,23.5,8,1
1933/8/3,25.5,8,1,27.9,8,1,23.6,8,1
1933/8/4,28.4,8,1,33.5,8,1,23.6,8,1
1933/8/5,28.2,8,1,32.6,8,1,25.7,8,1
1933/8/6,26.1,8,1,28.4,8,1,25.2,8,1
1933/8/7,27.2,8,1,31.2,8,1,24.2,8,1
1933/8/8,27.3,8,1,32.4,8,1,23.3,8,1
1933/8/9,27.0,8,1,30.6,8,1,23.8,8,1
1933/8/10,27.1,8,1,31.2,8,1,23.1,8,1
1933/8/11,27.3,8,1,31.1,8,1,24.2,8,1
1933/8/12,28.2,8,1,32.1,8,1,24.6,8,1
1933/8/13,28.7,8,1,32.6,8,1,25.8,8,1
1933/8/14,28.6,8,1,31.3,8,1,26.7,8,1
1933/8/15,28.1,8,1,31.7,8,1,25.4,8,1
1933/8/16,27.0,8,1,30.8,8,1,23.8,8,1
1933/8/17,25.4,8,1,30.6,8,1,22.8,8,1
1933/8/18,26.4,8,1,30.9,8,1,22.5,8,1
1933/8/19,27.8,8,1,31.5,8,1,23.8,8,1
1933/8/20,27.9,8,1,32.3,8,1,25.0,8,1
1933/8/21,28.6,8,1,32.4,8,1,26.0,8,1
1933/8/22,28.7,8,1,32.3,8,1,25.7,8,1
1933/8/23,28.8,8,1,34.4,8,1,24.7,8,1
1933/8/24,27.9,8,1,31.7,8,1,23.3,8,1
1933/8/25,27.5,8,1,32.4,8,1,23.1,8,1
1933/8/26,28.0,8,1,32.8,8,1,23.0,8,1
1933/8/27,27.9,8,1,31.9,8,1,24.4,8,1
1933/8/28,27.8,8,1,32.3,8,1,23.8,8,1
1933/8/29,28.1,8,1,33.6,8,1,23.7,8,1
1933/8/30,27.4,8,1,31.9,8,1,22.5,8,1
1933/8/31,27.3,8,1,32.5,8,1,24.2,8,1
1933/9/1,27.2,8,1,31.6,8,1,22.1,8,1
1933/9/2,27.8,8,1,33.5,8,1,21.7,8,1
1933/9/3,27.6,8,1,32.6,8,1,24.6,8,1
1933/9/4,27.6,8,1,32.9,8,1,24.6,8,1
1933/9/5,26.7,8,1,31.0,8,1,22.2,8,1
1933/9/6,24.1,8,1,29.4,8,1,19.4,8,1
1933/9/7,23.4,8,1,28.8,8,1,16.7,8,1
1933/9/8,24.8,8,1,30.9,8,1,19.4,8,1
1933/9/9,25.5,8,1,30.0,8,1,21.0,8,1
1933/9/10,26.3,8,1,30.9,8,1,21.6,8,1
1933/9/11,25.5,8,1,31.0,8,1,21.8,8,1
1933/9/12,22.6,8,1,25.3,8,1,20.5,8,1
1933/9/13,24.7,8,1,30.4,8,1,20.1,8,1
1933/9/14,26.6,8,1,30.9,8,1,22.5,8,1
1933/9/15,23.9,8,1,25.6,8,1,21.0,8,1
1933/9/16,23.7,8,1,30.4,8,1,19.7,8,1
1933/9/17,22.7,8,1,27.4,8,1,20.4,8,1
1933/9/18,22.9,8,1,28.4,8,1,18.9,8,1
1933/9/19,20.5,8,1,24.4,8,1,16.6,8,1
1933/9/20,18.9,8,1,21.3,8,1,17.4,8,1
1933/9/21,18.5,8,1,20.5,8,1,17.6,8,1
1933/9/22,21.1,8,1,26.3,8,1,16.2,8,1
1933/9/23,21.1,8,1,26.4,8,1,16.0,8,1
1933/9/24,20.7,8,1,25.6,8,1,14.6,8,1
1933/9/25,20.4,8,1,26.1,8,1,14.6,8,1
1933/9/26,20.0,8,1,25.5,8,1,13.8,8,1
1933/9/27,20.9,8,1,26.4,8,1,15.8,8,1
1933/9/28,20.4,8,1,25.9,8,1,17.5,8,1
1933/9/29,18.1,8,1,20.5,8,1,16.0,8,1
1933/9/30,19.4,8,1,24.5,8,1,14.2,8,1
1934/6/1,18.9,8,1,24.7,8,1,15.6,8,1
1934/6/2,19.9,8,1,23.6,8,1,13.6,8,1
1934/6/3,18.4,8,1,21.0,8,1,16.6,8,1
1934/6/4,21.0,8,1,26.0,8,1,17.7,8,1
1934/6/5,21.0,8,1,24.9,8,1,17.3,8,1
1934/6/6,21.8,8,1,27.9,8,1,16.7,8,1
1934/6/7,21.3,8,1,26.7,8,1,15.0,8,1
1934/6/8,21.6,8,1,27.2,8,1,15.3,8,1
1934/6/9,22.2,8,1,27.7,8,1,16.9,8,1
1934/6/10,21.7,8,1,26.3,8,1,17.0,8,1
1934/6/11,20.7,8,1,25.8,8,1,17.4,8,1
1934/6/12,21.5,8,1,26.4,8,1,17.2,8,1
1934/6/13,21.2,8,1,25.2,8,1,18.6,8,1
1934/6/14,22.8,8,1,27.1,8,1,18.4,8,1
1934/6/15,23.1,8,1,26.9,8,1,19.0,8,1
1934/6/16,18.3,8,1,21.8,8,1,15.7,8,1
1934/6/17,20.6,8,1,24.9,8,1,15.1,8,1
1934/6/18,21.6,8,1,25.5,8,1,16.0,8,1
1934/6/19,22.0,8,1,26.2,8,1,17.6,8,1
1934/6/20,22.2,8,1,24.7,8,1,19.6,8,1
1934/6/21,24.8,8,1,29.1,8,1,21.0,8,1
1934/6/22,21.1,8,1,25.4,8,1,18.2,8,1
1934/6/23,21.5,8,1,26.3,8,1,16.4,8,1
1934/6/24,21.3,8,1,24.2,8,1,17.8,8,1
1934/6/25,21.2,8,1,22.7,8,1,19.0,8,1
1934/6/26,24.6,8,1,28.6,8,1,20.1,8,1
1934/6/27,25.8,8,1,29.9,8,1,20.6,8,1
1934/6/28,26.9,8,1,32.1,8,1,22.5,8,1
1934/6/29,25.4,8,1,29.4,8,1,21.6,8,1
1934/6/30,25.5,8,1,30.6,8,1,22.3,8,1
1934/7/1,25.0,8,1,30.2,8,1,21.3,8,1
1934/7/2,25.3,8,1,29.2,8,1,22.5,8,1
1934/7/3,27.6,8,1,31.4,8,1,24.6,8,1
1934/7/4,26.9,8,1,29.8,8,1,24.4,8,1
1934/7/5,27.9,8,1,32.7,8,1,23.9,8,1
1934/7/6,27.1,8,1,30.9,8,1,23.7,8,1
1934/7/7,27.9,8,1,33.6,8,1,23.7,8,1
1934/7/8,26.3,8,1,30.7,8,1,21.4,8,1
1934/7/9,25.2,8,1,28.6,8,1,23.6,8,1
1934/7/10,28.0,8,1,33.5,8,1,23.4,8,1
1934/7/11,27.2,8,1,31.0,8,1,24.7,8,1
1934/7/12,20.8,8,1,25.8,8,1,17.3,8,1
1934/7/13,18.7,8,1,20.4,8,1,16.9,8,1
1934/7/14,20.0,8,1,22.7,8,1,18.4,8,1
1934/7/15,19.5,8,1,22.1,8,1,17.6,8,1
1934/7/16,18.2,8,1,19.7,8,1,16.8,8,1
1934/7/17,20.1,8,1,24.9,8,1,16.9,8,1
1934/7/18,20.6,8,1,22.6,8,1,18.5,8,1
1934/7/19,25.8,8,1,30.2,8,1,21.1,8,1
1934/7/20,23.5,8,1,27.6,8,1,21.0,8,1
1934/7/21,20.5,8,1,21.9,8,1,19.2,8,1
1934/7/22,23.5,8,1,26.5,8,1,20.6,8,1
1934/7/23,25.5,8,1,29.0,8,1,22.4,8,1
1934/7/24,26.4,8,1,31.4,8,1,21.1,8,1
1934/7/25,22.1,8,1,24.1,8,1,20.6,8,1
1934/7/26,20.8,8,1,22.7,8,1,19.2,8,1
1934/7/27,23.6,8,1,27.4,8,1,20.2,8,1
1934/7/28,26.1,8,1,29.7,8,1,21.7,8,1
1934/7/29,28.3,8,1,35.3,8,1,22.5,8,1
1934/7/30,22.3,8,1,25.5,8,1,20.2,8,1
1934/7/31,19.2,8,1,20.2,8,1,18.3,8,1
1934/8/1,21.3,8,1,25.3,8,1,18.0,8,1
1934/8/2,25.4,8,1,30.0,8,1,21.6,8,1
1934/8/3,25.9,8,1,30.4,8,1,22.8,8,1
1934/8/4,27.4,8,1,30.9,8,1,23.8,8,1
1934/8/5,27.7,8,1,32.2,8,1,24.7,8,1
1934/8/6,27.8,8,1,31.9,8,1,23.3,8,1
1934/8/7,27.5,8,1,31.9,8,1,23.6,8,1
1934/8/8,28.6,8,1,33.1,8,1,24.3,8,1
1934/8/9,25.0,8,1,30.1,8,1,22.3,8,1
1934/8/10,25.6,8,1,28.7,8,1,21.6,8,1
1934/8/11,28.4,8,1,32.9,8,1,25.6,8,1
1934/8/12,28.1,8,1,32.5,8,1,23.7,8,1
1934/8/13,27.6,8,1,31.4,8,1,24.1,8,1
1934/8/14,27.8,8,1,31.5,8,1,23.6,8,1
1934/8/15,28.3,8,1,33.3,8,1,24.6,8,1
1934/8/16,27.4,8,1,32.7,8,1,24.2,8,1
1934/8/17,25.7,8,1,29.6,8,1,23.1,8,1
1934/8/18,25.2,8,1,30.6,8,1,21.9,8,1
1934/8/19,24.3,8,1,28.4,8,1,21.1,8,1
1934/8/20,25.0,8,1,29.1,8,1,19.2,8,1
1934/8/21,26.3,8,1,30.8,8,1,22.2,8,1
1934/8/22,26.8,8,1,31.2,8,1,21.8,8,1
1934/8/23,28.0,8,1,31.8,8,1,25.4,8,1
1934/8/24,28.1,8,1,34.1,8,1,24.2,8,1
1934/8/25,24.8,8,1,27.0,8,1,22.1,8,1
1934/8/26,22.9,8,1,27.1,8,1,19.5,8,1
1934/8/27,25.9,8,1,31.2,8,1,21.6,8,1
1934/8/28,25.8,8,1,30.3,8,1,22.3,8,1
1934/8/29,26.8,8,1,30.9,8,1,22.1,8,1
1934/8/30,24.1,8,1,29.9,8,1,19.4,8,1
1934/8/31,20.4,8,1,22.4,8,1,18.9,8,1
1934/9/1,19.1,8,1,20.6,8,1,18.0,8,1
1934/9/2,19.8,8,1,22.2,8,1,17.8,8,1
1934/9/3,20.3,8,1,22.1,8,1,18.5,8,1
1934/9/4,21.1,8,1,23.4,8,1,19.3,8,1
1934/9/5,20.2,8,1,23.5,8,1,17.7,8,1
1934/9/6,21.2,8,1,24.9,8,1,17.4,8,1
1934/9/7,23.2,8,1,27.6,8,1,19.0,8,1
1934/9/8,24.0,8,1,27.7,8,1,21.5,8,1
1934/9/9,26.1,8,1,29.5,8,1,22.1,8,1
1934/9/10,25.8,8,1,29.8,8,1,23.8,8,1
1934/9/11,25.0,8,1,29.6,8,1,21.2,8,1
1934/9/12,23.3,8,1,27.2,8,1,20.6,8,1
1934/9/13,23.3,8,1,27.9,8,1,18.9,8,1
1934/9/14,25.0,8,1,28.9,8,1,22.3,8,1
1934/9/15,22.1,8,1,24.7,8,1,20.7,8,1
1934/9/16,23.8,8,1,28.0,8,1,20.0,8,1
1934/9/17,22.5,8,1,25.1,8,1,20.0,8,1
1934/9/18,19.7,8,1,20.9,8,1,18.9,8,1
1934/9/19,20.2,8,1,22.5,8,1,18.6,8,1
1934/9/20,21.5,8,1,24.9,8,1,18.8,8,1
1934/9/21,24.4,8,1,28.9,8,1,19.8,8,1
1934/9/22,20.5,8,1,24.2,8,1,18.1,8,1
1934/9/23,20.4,8,1,26.4,8,1,16.3,8,1
1934/9/24,20.0,8,1,24.8,8,1,15.6,8,1
1934/9/25,19.9,8,1,22.9,8,1,17.5,8,1
1934/9/26,16.6,8,1,18.6,8,1,14.9,8,1
1934/9/27,18.9,8,1,23.2,8,1,13.3,8,1
1934/9/28,20.3,8,1,25.5,8,1,15.3,8,1
1934/9/29,19.5,8,1,24.1,8,1,15.1,8,1
1934/9/30,20.2,8,1,22.6,8,1,18.0,8,1
1935/6/1,19.7,8,1,25.7,8,1,11.3,8,1
1935/6/2,18.9,8,1,24.1,8,1,15.2,8,1
1935/6/3,18.1,8,1,22.4,8,1,14.3,8,1
1935/6/4,17.9,8,1,20.0,8,1,17.1,8,1
1935/6/5,21.4,8,1,28.7,8,1,15.1,8,1
1935/6/6,21.3,8,1,25.9,8,1,17.7,8,1
1935/6/7,19.3,8,1,21.3,8,1,16.9,8,1
1935/6/8,21.8,8,1,26.1,8,1,17.1,8,1
1935/6/9,22.8,8,1,28.2,8,1,17.1,8,1
1935/6/10,22.1,8,1,26.1,8,1,18.0,8,1
1935/6/11,20.8,8,1,26.5,8,1,15.8,8,1
1935/6/12,20.1,8,1,26.5,8,1,13.9,8,1
1935/6/13,21.1,8,1,28.6,8,1,15.3,8,1
1935/6/14,20.4,8,1,24.5,8,1,15.9,8,1
1935/6/15,21.6,8,1,25.9,8,1,16.7,8,1
1935/6/16,21.9,8,1,26.1,8,1,17.8,8,1
1935/6/17,22.9,8,1,26.9,8,1,19.5,8,1
1935/6/18,25.6,8,1,30.7,8,1,22.2,8,1
1935/6/19,24.2,8,1,28.2,8,1,20.7,8,1
1935/6/20,22.7,8,1,26.5,8,1,19.4,8,1
1935/6/21,21.5,8,1,23.6,8,1,19.6,8,1
1935/6/22,21.9,8,1,26.7,8,1,18.7,8,1
1935/6/23,20.4,8,1,23.2,8,1,17.9,8,1
1935/6/24,18.1,8,1,19.4,8,1,17.4,8,1
1935/6/25,19.9,8,1,23.6,8,1,17.1,8,1
1935/6/26,21.3,8,1,25.6,8,1,16.4,8,1
1935/6/27,22.5,8,1,25.5,8,1,20.0,8,1
1935/6/28,24.1,8,1,27.6,8,1,21.6,8,1
1935/6/29,26.2,8,1,29.3,8,1,23.8,8,1
1935/6/30,25.7,8,1,29.6,8,1,23.7,8,1
1935/7/1,26.1,8,1,28.6,8,1,23.3,8,1
1935/7/2,24.6,8,1,30.5,8,1,21.5,8,1
1935/7/3,25.1,8,1,28.7,8,1,21.6,8,1
1935/7/4,21.9,8,1,24.4,8,1,18.8,8,1
1935/7/5,24.5,8,1,29.9,8,1,18.6,8,1
1935/7/6,23.6,8,1,27.6,8,1,20.7,8,1
1935/7/7,22.8,8,1,25.4,8,1,20.7,8,1
1935/7/8,24.3,8,1,29.7,8,1,20.1,8,1
1935/7/9,24.7,8,1,29.4,8,1,19.6,8,1
1935/7/10,24.7,8,1,29.8,8,1,19.8,8,1
1935/7/11,20.1,8,1,23.8,8,1,18.3,8,1
1935/7/12,20.1,8,1,24.0,8,1,17.4,8,1
1935/7/13,21.7,8,1,24.7,8,1,18.7,8,1
1935/7/14,24.1,8,1,27.4,8,1,20.7,8,1
1935/7/15,27.3,8,1,32.2,8,1,21.0,8,1
1935/7/16,27.1,8,1,30.5,8,1,23.8,8,1
1935/7/17,23.9,8,1,28.4,8,1,19.9,8,1
1935/7/18,19.3,8,1,22.0,8,1,17.8,8,1
1935/7/19,19.1,8,1,22.4,8,1,17.2,8,1
1935/7/20,21.9,8,1,26.5,8,1,17.7,8,1
1935/7/21,25.4,8,1,28.9,8,1,21.5,8,1
1935/7/22,26.5,8,1,29.8,8,1,23.3,8,1
1935/7/23,28.3,8,1,31.9,8,1,25.2,8,1
1935/7/24,27.6,8,1,33.8,8,1,22.5,8,1
1935/7/25,21.9,8,1,25.1,8,1,20.0,8,1
1935/7/26,23.3,8,1,27.4,8,1,19.0,8,1
1935/7/27,24.9,8,1,28.4,8,1,20.5,8,1
1935/7/28,25.6,8,1,29.0,8,1,21.4,8,1
1935/7/29,27.3,8,1,31.6,8,1,22.4,8,1
1935/7/30,28.3,8,1,32.7,8,1,25.3,8,1
1935/7/31,28.8,8,1,33.3,8,1,24.3,8,1
1935/8/1,28.5,8,1,32.3,8,1,24.7,8,1
1935/8/2,28.6,8,1,32.7,8,1,25.3,8,1
1935/8/3,26.9,8,1,30.7,8,1,23.7,8,1
1935/8/4,25.5,8,1,30.6,8,1,22.7,8,1
1935/8/5,24.0,8,1,27.2,8,1,21.4,8,1
1935/8/6,24.5,8,1,27.7,8,1,21.4,8,1
1935/8/7,24.9,8,1,28.7,8,1,21.5,8,1
1935/8/8,24.7,8,1,29.0,8,1,20.6,8,1
1935/8/9,25.5,8,1,28.6,8,1,21.6,8,1
1935/8/10,24.0,8,1,26.5,8,1,22.0,8,1
1935/8/11,22.1,8,1,23.4,8,1,20.2,8,1
1935/8/12,23.7,8,1,27.0,8,1,21.5,8,1
1935/8/13,21.6,8,1,23.2,8,1,20.0,8,1
1935/8/14,19.2,8,1,21.2,8,1,18.2,8,1
1935/8/15,19.2,8,1,20.9,8,1,17.7,8,1
1935/8/16,19.3,8,1,20.6,8,1,18.2,8,1
1935/8/17,21.7,8,1,25.7,8,1,18.0,8,1
1935/8/18,23.8,8,1,27.4,8,1,19.2,8,1
1935/8/19,24.8,8,1,28.4,8,1,21.2,8,1
1935/8/20,26.1,8,1,31.7,8,1,21.2,8,1
1935/8/21,26.6,8,1,30.2,8,1,23.4,8,1
1935/8/22,26.5,8,1,30.1,8,1,22.6,8,1
1935/8/23,27.0,8,1,31.1,8,1,22.9,8,1
1935/8/24,27.6,8,1,32.1,8,1,24.6,8,1
1935/8/25,27.6,8,1,30.2,8,1,25.3,8,1
1935/8/26,28.0,8,1,31.5,8,1,25.7,8,1
1935/8/27,26.8,8,1,30.4,8,1,24.1,8,1
1935/8/28,26.7,8,1,28.9,8,1,24.5,8,1
1935/8/29,26.3,8,1,28.0,8,1,24.9,8,1
1935/8/30,26.9,8,1,32.2,8,1,23.1,8,1
1935/8/31,21.0,8,1,25.0,8,1,18.6,8,1
1935/9/1,18.3,8,1,19.7,8,1,17.4,8,1
1935/9/2,18.8,8,1,20.4,8,1,17.3,8,1
1935/9/3,21.9,8,1,26.5,8,1,19.0,8,1
1935/9/4,23.0,8,1,26.6,8,1,20.9,8,1
1935/9/5,23.2,8,1,25.9,8,1,20.8,8,1
1935/9/6,24.3,8,1,28.4,8,1,21.4,8,1
1935/9/7,25.4,8,1,29.5,8,1,21.5,8,1
1935/9/8,26.8,8,1,31.1,8,1,23.5,8,1
1935/9/9,26.8,8,1,31.9,8,1,22.2,8,1
1935/9/10,25.9,8,1,29.3,8,1,23.1,8,1
1935/9/11,20.6,8,1,23.9,8,1,18.0,8,1
1935/9/12,19.6,8,1,22.0,8,1,17.1,8,1
1935/9/13,21.7,8,1,25.8,8,1,18.2,8,1
1935/9/14,21.3,8,1,26.9,8,1,17.4,8,1
1935/9/15,18.0,8,1,20.4,8,1,16.5,8,1
1935/9/16,17.8,8,1,20.5,8,1,15.8,8,1
1935/9/17,15.9,8,1,19.3,8,1,14.3,8,1
1935/9/18,16.8,8,1,20.6,8,1,14.3,8,1
1935/9/19,19.1,8,1,24.3,8,1,15.1,8,1
1935/9/20,17.6,8,1,19.3,8,1,15.7,8,1
1935/9/21,16.2,8,1,17.9,8,1,15.3,8,1
1935/9/22,17.8,8,1,19.6,8,1,15.6,8,1
1935/9/23,16.8,8,1,19.1,8,1,14.9,8,1
1935/9/24,16.2,8,1,17.1,8,1,14.8,8,1
1935/9/25,24.2,8,1,28.8,8,1,16.9,8,1
1935/9/26,25.3,8,1,30.1,8,1,22.0,8,1
1935/9/27,22.9,8,1,28.0,8,1,18.6,8,1
1935/9/28,21.3,8,1,26.5,8,1,15.9,8,1
1935/9/29,20.1,8,1,23.3,8,1,17.6,8,1
1935/9/30,20.3,8,1,24.8,8,1,17.4,8,1
1936/6/1,18.4,8,1,24.0,8,1,10.3,8,1
1936/6/2,20.7,8,1,24.9,8,1,16.7,8,1
1936/6/3,19.6,8,1,24.4,8,1,16.0,8,1
1936/6/4,18.4,8,1,21.1,8,1,15.9,8,1
1936/6/5,20.9,8,1,25.0,8,1,17.3,8,1
1936/6/6,19.5,8,1,24.4,8,1,16.0,8,1
1936/6/7,19.9,8,1,25.9,8,1,14.5,8,1
1936/6/8,17.8,8,1,22.4,8,1,13.4,8,1
1936/6/9,17.1,8,1,19.1,8,1,14.9,8,1
1936/6/10,19.1,8,1,24.1,8,1,15.3,8,1
1936/6/11,20.4,8,1,25.1,8,1,14.9,8,1
1936/6/12,21.6,8,1,25.4,8,1,16.9,8,1
1936/6/13,21.6,8,1,24.9,8,1,16.3,8,1
1936/6/14,21.8,8,1,24.6,8,1,19.6,8,1
1936/6/15,21.8,8,1,24.8,8,1,17.9,8,1
1936/6/16,22.4,8,1,25.6,8,1,18.8,8,1
1936/6/17,22.4,8,1,25.4,8,1,18.4,8,1
1936/6/18,22.6,8,1,25.9,8,1,19.6,8,1
1936/6/19,21.4,8,1,23.0,8,1,20.6,8,1
1936/6/20,23.7,8,1,27.4,8,1,20.1,8,1
1936/6/21,23.8,8,1,26.6,8,1,22.0,8,1
1936/6/22,26.3,8,1,31.8,8,1,22.0,8,1
1936/6/23,25.5,8,1,31.4,8,1,18.8,8,1
1936/6/24,20.5,8,1,22.8,8,1,18.2,8,1
1936/6/25,24.3,8,1,30.0,8,1,20.5,8,1
1936/6/26,25.7,8,1,29.2,8,1,22.6,8,1
1936/6/27,23.6,8,1,25.8,8,1,22.0,8,1
1936/6/28,22.1,8,1,23.7,8,1,20.1,8,1
1936/6/29,21.3,8,1,23.8,8,1,18.5,8,1
1936/6/30,18.3,8,1,19.9,8,1,17.0,8,1
1936/7/1,21.0,8,1,24.4,8,1,17.3,8,1
1936/7/2,19.2,8,1,20.8,8,1,17.8,8,1
1936/7/3,21.2,8,1,25.1,8,1,18.0,8,1
1936/7/4,23.7,8,1,28.8,8,1,20.4,8,1
1936/7/5,21.3,8,1,25.4,8,1,17.5,8,1
1936/7/6,15.5,8,1,18.8,8,1,14.0,8,1
1936/7/7,18.7,8,1,24.0,8,1,13.9,8,1
1936/7/8,21.0,8,1,25.1,8,1,15.9,8,1
1936/7/9,21.7,8,1,24.9,8,1,20.5,8,1
1936/7/10,22.0,8,1,25.8,8,1,19.6,8,1
1936/7/11,23.5,8,1,28.0,8,1,18.4,8,1
1936/7/12,23.4,8,1,27.7,8,1,19.4,8,1
1936/7/13,20.1,8,1,23.3,8,1,18.2,8,1
1936/7/14,22.8,8,1,27.4,8,1,16.6,8,1
1936/7/15,25.6,8,1,28.2,8,1,21.7,8,1
1936/7/16,28.4,8,1,32.1,8,1,24.8,8,1
1936/7/17,27.6,8,1,31.4,8,1,23.8,8,1
1936/7/18,28.8,8,1,34.4,8,1,23.7,8,1
1936/7/19,27.7,8,1,32.8,8,1,22.7,8,1
1936/7/20,26.7,8,1,31.1,8,1,21.9,8,1
1936/7/21,27.1,8,1,30.6,8,1,24.5,8,1
1936/7/22,26.6,8,1,30.3,8,1,23.2,8,1
1936/7/23,27.0,8,1,31.0,8,1,23.4,8,1
1936/7/24,27.1,8,1,31.1,8,1,24.6,8,1
1936/7/25,28.4,8,1,32.4,8,1,25.1,8,1
1936/7/26,29.1,8,1,33.8,8,1,24.8,8,1
1936/7/27,29.1,8,1,33.2,8,1,24.7,8,1
1936/7/28,28.7,8,1,32.8,8,1,24.7,8,1
1936/7/29,29.8,8,1,35.6,8,1,25.1,8,1
1936/7/30,29.4,8,1,34.0,8,1,25.1,8,1
1936/7/31,28.4,8,1,32.8,8,1,24.8,8,1
1936/8/1,28.2,8,1,32.3,8,1,23.8,8,1
1936/8/2,27.4,8,1,32.4,8,1,22.9,8,1
1936/8/3,22.3,8,1,23.9,8,1,21.0,8,1
1936/8/4,24.8,8,1,28.6,8,1,21.4,8,1
1936/8/5,28.9,8,1,34.9,8,1,24.1,8,1
1936/8/6,29.5,8,1,35.1,8,1,25.4,8,1
1936/8/7,26.6,8,1,32.5,8,1,23.8,8,1
1936/8/8,25.8,8,1,30.4,8,1,22.3,8,1
1936/8/9,25.8,8,1,29.2,8,1,21.1,8,1
1936/8/10,26.8,8,1,30.4,8,1,24.3,8,1
1936/8/11,27.5,8,1,31.2,8,1,24.7,8,1
1936/8/12,27.7,8,1,31.5,8,1,24.8,8,1
1936/8/13,29.0,8,1,33.8,8,1,24.5,8,1
1936/8/14,27.7,8,1,31.9,8,1,24.1,8,1
1936/8/15,26.6,8,1,31.1,8,1,23.2,8,1
1936/8/16,26.1,8,1,30.0,8,1,23.6,8,1
1936/8/17,24.3,8,1,27.9,8,1,22.6,8,1
1936/8/18,24.2,8,1,29.0,8,1,21.4,8,1
1936/8/19,23.8,8,1,28.8,8,1,18.8,8,1
1936/8/20,23.5,8,1,28.5,8,1,19.0,8,1
1936/8/21,23.8,8,1,29.6,8,1,18.1,8,1
1936/8/22,23.9,8,1,28.5,8,1,20.5,8,1
1936/8/23,24.5,8,1,28.7,8,1,22.5,8,1
1936/8/24,26.4,8,1,29.9,8,1,22.2,8,1
1936/8/25,27.4,8,1,31.8,8,1,22.9,8,1
1936/8/26,25.5,8,1,28.2,8,1,23.4,8,1
1936/8/27,27.1,8,1,31.2,8,1,24.2,8,1
1936/8/28,28.5,8,1,32.9,8,1,24.1,8,1
1936/8/29,30.1,8,1,34.6,8,1,25.8,8,1
1936/8/30,29.6,8,1,34.9,8,1,24.8,8,1
1936/8/31,27.8,8,1,32.0,8,1,22.8,8,1
1936/9/1,26.2,8,1,30.4,8,1,22.8,8,1
1936/9/2,26.6,8,1,31.1,8,1,23.9,8,1
1936/9/3,26.2,8,1,30.4,8,1,23.7,8,1
1936/9/4,25.3,8,1,29.2,8,1,23.0,8,1
1936/9/5,25.1,8,1,28.8,8,1,22.4,8,1
1936/9/6,26.8,8,1,30.6,8,1,22.7,8,1
1936/9/7,28.2,8,1,33.8,8,1,23.6,8,1
1936/9/8,28.4,8,1,33.8,8,1,24.3,8,1
1936/9/9,28.0,8,1,32.3,8,1,24.6,8,1
1936/9/10,28.1,8,1,31.6,8,1,24.9,8,1
1936/9/11,27.8,8,1,30.3,8,1,25.6,8,1
1936/9/12,26.9,8,1,31.5,8,1,23.1,8,1
1936/9/13,26.8,8,1,30.8,8,1,22.8,8,1
1936/9/14,27.0,8,1,32.8,8,1,22.0,8,1
1936/9/15,27.1,8,1,32.5,8,1,23.5,8,1
1936/9/16,25.7,8,1,33.8,8,1,18.5,8,1
1936/9/17,19.5,8,1,21.1,8,1,17.9,8,1
1936/9/18,22.5,8,1,27.1,8,1,17.8,8,1
1936/9/19,21.0,8,1,22.0,8,1,19.7,8,1
1936/9/20,20.8,8,1,24.4,8,1,18.9,8,1
1936/9/21,18.9,8,1,20.3,8,1,18.0,8,1
1936/9/22,21.0,8,1,25.1,8,1,17.9,8,1
1936/9/23,22.3,8,1,28.3,8,1,18.0,8,1
1936/9/24,21.2,8,1,27.5,8,1,15.7,8,1
1936/9/25,20.5,8,1,26.6,8,1,14.7,8,1
1936/9/26,19.0,8,1,22.8,8,1,16.7,8,1
1936/9/27,21.9,8,1,26.4,8,1,16.9,8,1
1936/9/28,23.1,8,1,28.1,8,1,20.1,8,1
1936/9/29,21.9,8,1,26.6,8,1,18.8,8,1
1936/9/30,21.4,8,1,25.9,8,1,18.1,8,1
1937/6/1,16.9,8,1,21.0,8,1,14.1,8,1
1937/6/2,20.4,8,1,26.9,8,1,13.0,8,1
1937/6/3,20.5,8,1,25.3,8,1,15.4,8,1
1937/6/4,21.8,8,1,26.4,8,1,17.7,8,1
1937/6/5,21.1,8,1,25.1,8,1,18.6,8,1
1937/6/6,19.4,8,1,21.3,8,1,17.3,8,1
1937/6/7,18.7,8,1,22.0,8,1,15.3,8,1
1937/6/8,18.7,8,1,20.4,8,1,17.3,8,1
1937/6/9,18.0,8,1,19.5,8,1,15.0,8,1
1937/6/10,18.8,8,1,23.5,8,1,12.2,8,1
1937/6/11,20.0,8,1,25.7,8,1,13.7,8,1
1937/6/12,15.4,8,1,17.9,8,1,13.3,8,1
1937/6/13,16.1,8,1,20.3,8,1,13.3,8,1
1937/6/14,16.9,8,1,21.1,8,1,13.3,8,1
1937/6/15,18.1,8,1,21.6,8,1,14.9,8,1
